[2025-03-12 14:26:22] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-12 14:26:22] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-12 14:26:22] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-12 14:26:23] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-12 14:26:23] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-12 14:26:23] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-12 14:26:24] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582\
[2025-03-12 14:26:24] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/site-one/
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/post-6.css?simply_static_page=1239
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-6.css?simply_static_page=1239
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 1429 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/post-6.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9a32da-58uSGV.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/post-6.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:b2ee7ab13314507e865a2d38d627e89362bb52ce===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9a8eaa-fQ8Zfs.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css?simply_static_page=1240
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css?simply_static_page=1240
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 26847 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9a8eaa-fQ8Zfs.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:0f75a90b65c0f416253269ccca206abe92015e1e===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-apple-webkit.min.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9b486b-sO00PG.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?simply_static_page=1241
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?simply_static_page=1241
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 7025 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/custom-apple-webkit.min.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9b486b-sO00PG.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/custom-apple-webkit.min.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:96a85e6703454bb25109acf38dc9756cbfc347f4===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9bb414-KZOP4z.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css?simply_static_page=1242
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css?simply_static_page=1242
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 14845 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9bb414-KZOP4z.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:499721dbc171eba9e770959634cb5785a01c7e99===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9c6ea8-XYgqs9.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css?simply_static_page=1243
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css?simply_static_page=1243
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 20018 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9c6ea8-XYgqs9.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:85488916245d8ba5a8b3a566022ed18fdc0f3f69===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-35.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9d1f66-5og9Tp.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/post-35.css?simply_static_page=1244
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-35.css?simply_static_page=1244
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 73689 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/post-35.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9d1f66-5og9Tp.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/post-35.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 1 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:5d3671f8e5013fef426f5bee54d63b9d714aa135===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-8.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9def95-XSKccX.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/post-8.css?simply_static_page=1245
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-8.css?simply_static_page=1245
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 9472 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/post-8.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9def95-XSKccX.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/post-8.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:73ee2f6a608b23c586cd339510b5734246ceeaf7===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-969.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 1257
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9e9b91-zeq0vi.tmp
[2025-03-12 14:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/post-969.css?simply_static_page=1246
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-969.css?simply_static_page=1246
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:103] Filesize: 14105 bytes
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/post-969.css
[2025-03-12 14:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199c9e9b91-zeq0vi.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/post-969.css
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:21] [class-ss-page.php:119] Checking Content Identical:2f886a395c8bafeec2af0b2db96255821836e13a===. Value: FALSE
[2025-03-12 14:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-1242.css
[2025-03-12 14:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199ca00870-PHPzis.tmp
[2025-03-12 14:27:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/uploads/elementor/css/post-1242.css?simply_static_page=1247
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/uploads/elementor/css/post-1242.css?simply_static_page=1247
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:103] Filesize: 7388 bytes
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/css/post-1242.css
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199ca00870-PHPzis.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/uploads/elementor/css/post-1242.css
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-12 14:27:22] [class-ss-page.php:119] Checking Content Identical:7e665c04c9e02358f9c231aaa653acae2926bd00===. Value: FALSE
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-json/
[2025-03-12 14:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/site-one/wp-json/
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-json/wp/v2/pages/35
[2025-03-12 14:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/site-one/wp-json/wp/v2/pages/35
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/xmlrpc.php
[2025-03-12 14:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/site-one/xmlrpc.php
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-json/oembed/1.0/embed
[2025-03-12 14:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/site-one/wp-json/oembed/1.0/embed
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/site-one/wp-content/plugins/wpforms-lite/assets/css/frontend/modern/wpforms-full.min.css
[2025-03-12 14:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 1257
[2025-03-12 14:27:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\GIGABYTE\AppData\Local\Temp/67d199ca10228-NUt1jI.tmp
[2025-03-12 14:27:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/site-one/wp-content/plugins/wpforms-lite/assets/css/frontend/modern/wpforms-full.min.css?simply_static_page=1252
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/site-one/wp-content/plugins/wpforms-lite/assets/css/frontend/modern/wpforms-full.min.css?simply_static_page=1252
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:103] Filesize: 161311 bytes
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/wpforms-lite/assets/css/frontend/modern/wpforms-full.min.css
[2025-03-12 14:27:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\GIGABYTE\AppData\Local\Temp/67d199ca10228-NUt1jI.tmp to C:\xampp\htdocs\site-one/wp-content/uploads\simply-static\temp-files/simply-static-1-1741789582/wp-content/plugins/wpforms-lite/assets/css/frontend/modern/wpforms-full.min.css
